rally,ball_round,roundscore_A,roundscore_B,player,type,backhand,location,strength,spin,set,match_id,rally_id
49,3,3,5,張本智和,6,2,9,1,1,3,2,105
49,4,4,5,廖振珽,13,2,0,2,3,3,2,105
50,1,4,5,張本智和,0,1,1,2,3,3,2,106
50,2,4,5,廖振珽,10,1,8,2,3,3,2,106
50,3,4,5,張本智和,1,1,7,1,1,3,2,106
50,4,5,5,廖振珽,2,1,0,2,1,3,2,106
51,1,5,5,廖振珽,0,1,5,2,2,3,2,107
51,2,5,6,張本智和,4,2,0,2,1,3,2,107
52,1,5,6,廖振珽,0,1,5,2,4,3,2,108
52,2,5,7,張本智和,4,2,0,2,1,3,2,108
53,1,5,7,張本智和,0,1,1,2,5,3,2,109
53,2,5,7,廖振珽,10,1,7,2,2,3,2,109
53,3,5,7,張本智和,1,1,9,2,1,3,2,109
53,4,5,7,廖振珽,13,2,8,2,3,3,2,109
53,5,5,8,張本智和,2,1,0,1,1,3,2,109
54,1,5,8,張本智和,0,1,5,2,5,3,2,110
54,2,5,8,廖振珽,4,2,5,2,1,3,2,110
54,3,6,8,張本智和,1,1,4,2,1,3,2,110
54,4,6,8,廖振珽,0,0,0,0,0,3,2,110
55,1,6,8,廖振珽,0,1,3,2,2,3,2,111
55,2,6,8,張本智和,11,2,2,2,2,3,2,111
55,3,7,8,廖振珽,11,1,0,2,2,3,2,111
56,1,7,8,廖振珽,0,0,0,0,0,3,2,112
57,1,7,8,廖振珽,0,1,9,2,4,3,2,113
57,2,7,8,張本智和,1,2,9,2,1,3,2,113
57,3,8,8,廖振珽,13,2,0,2,3,3,2,113
58,1,8,8,張本智和,0,1,1,2,3,3,2,114
58,2,8,8,廖振珽,11,1,1,3,3,3,2,114
58,3,8,8,張本智和,7,1,7,1,1,3,2,114
58,4,9,8,廖振珽,2,1,0,2,1,3,2,114
58,2,9,8,廖振珽,4,2,8,2,1,3,2,114
59,1,9,8,張本智和,0,1,5,2,5,3,2,115
59,3,9,8,張本智和,13,2,8,2,1,3,2,115
59,4,10,8,廖振珽,6,2,0,1,1,3,2,115
60,1,10,8,廖振珽,0,1,1,2,2,3,2,116
60,2,10,8,張本智和,11,2,5,2,2,3,2,116
60,3,11,8,廖振珽,1,1,0,2,1,3,2,116
61,1,0,0,廖振珽,0,1,1,2,2,4,2,117
61,2,0,0,張本智和,11,2,2,3,2,4,2,117
61,3,0,0,廖振珽,10,2,5,3,3,4,2,117
61,4,0,0,張本智和,1,1,9,1,1,4,2,117
61,5,0,0,廖振珽,13,2,5,3,3,4,2,117
61,6,0,0,張本智和,1,1,9,2,1,4,2,117
61,7,0,0,廖振珽,6,2,9,1,1,4,2,117
61,8,0,1,張本智和,13,2,0,2,3,4,2,117
62,1,0,1,廖振珽,0,1,1,2,3,4,2,118
62,2,0,1,張本智和,10,2,9,2,3,4,2,118
62,3,0,1,廖振珽,1,2,7,2,1,4,2,118
62,4,0,1,張本智和,13,1,8,3,3,4,2,118
62,5,0,1,廖振珽,1,1,7,1,1,4,2,118
62,6,0,1,張本智和,13,1,8,3,3,4,2,118
62,7,0,1,廖振珽,1,1,9,1,1,4,2,118
62,8,0,1,張本智和,14,2,8,2,1,4,2,118
62,9,0,1,廖振珽,1,1,7,1,1,4,2,118
62,10,0,1,張本智和,14,1,8,2,1,4,2,118
62,11,0,1,廖振珽,3,1,4,1,1,4,2,118
62,12,0,1,張本智和,14,1,8,1,1,4,2,118
62,13,0,1,廖振珽,3,1,8,1,1,4,2,118
62,14,0,1,張本智和,2,2,8,1,1,4,2,118
62,15,0,1,廖振珽,2,1,9,2,1,4,2,118
62,16,0,1,張本智和,2,2,8,1,1,4,2,118
62,17,0,1,廖振珽,2,1,8,2,1,4,2,118
62,18,0,2,張本智和,6,2,0,1,1,4,2,118
63,1,0,2,張本智和,0,1,5,2,2,4,2,119
63,2,1,2,廖振珽,10,1,0,2,2,4,2,119
64,1,1,2,張本智和,0,1,2,3,3,4,2,120
64,2,1,2,廖振珽,4,2,9,2,1,4,2,120
64,3,1,3,張本智和,6,2,0,2,3,4,2,120
65,1,1,3,廖振珽,0,1,4,2,3,4,2,121
65,2,1,3,張本智和,4,2,9,2,1,4,2,121
65,3,2,3,廖振珽,6,2,0,1,1,4,2,121
66,1,2,3,廖振珽,0,1,1,2,5,4,2,122
66,2,2,3,張本智和,11,1,3,2,2,4,2,122
66,3,2,3,廖振珽,11,2,2,2,2,4,2,122
66,4,2,3,張本智和,11,1,2,2,2,4,2,122
66,5,2,3,廖振珽,10,1,8,2,2,4,2,122
66,6,2,3,張本智和,1,2,8,2,1,4,2,122
66,7,2,3,廖振珽,6,2,9,2,1,4,2,122
66,8,2,3,張本智和,6,2,9,2,1,4,2,122
66,9,3,3,廖振珽,6,2,0,1,1,4,2,122
67,1,3,3,張本智和,0,1,5,2,3,4,2,123
67,2,3,3,廖振珽,7,1,9,3,1,4,2,123
67,3,3,3,張本智和,1,2,8,2,1,4,2,123
67,4,3,3,廖振珽,6,2,9,2,1,4,2,123
67,5,3,4,張本智和,2,1,0,3,1,4,2,123
68,1,3,4,張本智和,0,1,2,2,5,4,2,124
68,2,3,4,廖振珽,10,1,8,1,2,4,2,124
68,3,3,4,張本智和,1,1,8,2,1,4,2,124
68,4,3,4,廖振珽,6,2,9,2,1,4,2,124
68,5,3,4,張本智和,6,2,9,2,1,4,2,124
68,6,3,4,廖振珽,6,2,8,2,1,4,2,124
68,7,3,4,張本智和,6,2,8,2,1,4,2,124
68,8,3,4,廖振珽,6,2,9,1,1,4,2,124
68,9,3,4,張本智和,13,2,8,1,3,4,2,124
68,10,3,4,廖振珽,1,1,8,1,1,4,2,124
68,11,3,4,張本智和,6,2,8,2,1,4,2,124
68,12,4,4,廖振珽,2,2,0,1,0,4,2,124
69,1,4,4,廖振珽,0,1,3,2,5,4,2,125
69,2,4,4,張本智和,10,2,2,3,3,4,2,125
69,3,4,4,廖振珽,7,1,9,2,1,4,2,125
69,4,4,4,張本智和,1,2,8,2,1,4,2,125
69,5,5,4,廖振珽,2,1,0,1,1,4,2,125
70,1,5,4,廖振珽,0,1,3,2,2,4,2,126
70,2,5,4,張本智和,11,2,2,2,2,4,2,126
70,3,5,4,廖振珽,10,1,8,2,2,4,2,126
70,4,5,4,張本智和,1,1,7,1,1,4,2,126
70,5,5,4,廖振珽,2,1,8,2,1,4,2,126
70,6,5,4,張本智和,13,2,9,1,1,4,2,126
70,7,6,4,廖振珽,14,2,0,3,1,4,2,126
71,1,6,4,張本智和,0,1,2,2,2,4,2,127
71,2,6,4,廖振珽,11,1,4,2,2,4,2,127
71,3,6,5,張本智和,7,1,0,3,1,4,2,127
72,1,6,5,張本智和,0,1,2,2,5,4,2,128
72,2,7,5,廖振珽,4,2,0,2,1,4,2,128
73,1,7,5,廖振珽,0,1,5,2,5,4,2,129
73,2,7,5,張本智和,4,2,8,2,1,4,2,129
73,3,7,5,廖振珽,1,2,8,2,1,4,2,129
73,4,7,5,張本智和,6,2,7,1,1,4,2,129
73,5,8,5,廖振珽,0,0,0,0,0,4,2,129
74,1,8,5,廖振珽,0,1,9,1,2,4,2,130
74,2,8,5,張本智和,1,2,9,2,1,4,2,130
74,3,9,5,廖振珽,13,2,0,3,3,4,2,130
75,1,9,5,張本智和,0,1,2,2,2,4,2,131
75,2,9,5,廖振珽,11,1,2,3,2,4,2,131
75,3,9,5,張本智和,10,1,8,3,2,4,2,131
75,4,9,5,廖振珽,1,2,7,2,1,4,2,131
75,5,9,6,張本智和,13,1,0,3,3,4,2,131
76,1,9,6,張本智和,0,1,2,2,5,4,2,132
76,2,9,6,廖振珽,4,2,8,2,1,4,2,132
76,3,9,6,張本智和,1,1,7,1,1,4,2,132
76,4,9,6,廖振珽,5,1,7,1,1,4,2,132
76,5,9,7,張本智和,0,0,0,0,0,4,2,132
77,1,9,7,廖振珽,0,1,4,2,5,4,2,133
77,2,9,8,張本智和,3,2,0,2,1,4,2,133
78,1,9,8,廖振珽,0,1,3,2,3,4,2,134
78,2,9,8,張本智和,4,2,7,1,1,4,2,134
78,3,10,8,廖振珽,1,1,0,2,1,4,2,134
79,1,10,8,張本智和,0,1,2,2,5,4,2,135
79,2,10,8,廖振珽,4,2,7,1,1,4,2,135
79,3,10,9,張本智和,1,1,0,2,1,4,2,135
80,1,10,9,張本智和,0,1,8,2,4,4,2,136
80,2,10,9,廖振珽,1,2,7,2,1,4,2,136
80,3,10,10,張本智和,2,1,0,2,1,4,2,136
81,1,10,10,廖振珽,0,1,1,2,5,4,2,137
81,2,10,10,張本智和,11,1,2,2,2,4,2,137
81,3,10,10,廖振珽,10,1,8,2,2,4,2,137
81,4,10,10,張本智和,1,1,7,1,1,4,2,137
81,5,10,10,廖振珽,2,1,7,2,1,4,2,137
81,6,10,10,張本智和,13,1,6,3,3,4,2,137
81,7,11,10,廖振珽,1,2,0,1,1,4,2,137
82,1,11,10,張本智和,0,1,1,2,3,4,2,138
82,2,11,10,廖振珽,11,1,5,3,3,4,2,138
82,3,11,10,張本智和,1,1,7,1,1,4,2,138
82,4,12,10,廖振珽,2,1,0,3,1,4,2,138
1,1,0,0,林昀儒,0,1,5,3,5,1,3,139
1,2,0,0,Vladimir Samsonov,11,2,1,3,2,1,3,139
1,3,0,0,林昀儒,11,1,5,3,3,1,3,139
1,4,0,0,Vladimir Samsonov,1,1,8,3,1,1,3,139
1,5,0,0,林昀儒,13,2,7,2,1,1,3,139
1,6,0,0,Vladimir Samsonov,1,1,9,2,1,1,3,139
1,7,0,1,林昀儒,6,2,0,1,1,1,3,139
2,1,0,1,林昀儒,0,1,2,3,5,1,3,140
2,2,0,1,Vladimir Samsonov,11,2,1,3,2,1,3,140
2,3,0,2,林昀儒,11,1,0,3,2,1,3,140
3,1,0,2,Vladimir Samsonov,0,1,2,2,4,1,3,141
3,2,0,2,林昀儒,10,2,5,3,2,1,3,141
3,3,0,2,Vladimir Samsonov,7,1,9,2,1,1,3,141
3,4,0,2,林昀儒,6,2,9,2,1,1,3,141
3,5,0,2,Vladimir Samsonov,6,2,7,1,1,1,3,141
3,6,0,2,林昀儒,1,1,9,2,1,1,3,141
3,7,0,2,Vladimir Samsonov,13,2,8,2,3,1,3,141
3,8,0,3,林昀儒,1,2,0,2,1,1,3,141
4,1,0,3,Vladimir Samsonov,0,1,4,2,5,1,3,142
4,2,0,4,林昀儒,4,2,0,2,1,1,3,142
5,1,0,4,林昀儒,0,1,4,2,5,1,3,143
5,2,0,4,Vladimir Samsonov,6,2,9,2,1,1,3,143
5,3,0,4,林昀儒,4,2,8,1,1,1,3,143
5,4,1,4,Vladimir Samsonov,13,2,0,2,3,1,3,143
6,1,1,4,林昀儒,0,1,9,1,5,1,3,144
6,2,2,4,Vladimir Samsonov,10,2,0,2,2,1,3,144
7,1,2,4,Vladimir Samsonov,0,1,1,2,5,1,3,145
7,2,2,4,林昀儒,4,2,9,2,1,1,3,145
7,3,3,4,Vladimir Samsonov,6,2,0,1,1,1,3,145
8,1,3,4,Vladimir Samsonov,0,1,6,2,5,1,3,146
8,2,3,4,林昀儒,10,2,5,2,2,1,3,146
8,3,3,4,Vladimir Samsonov,10,1,5,2,2,1,3,146
8,4,3,5,林昀儒,1,1,0,2,1,1,3,146
9,1,3,5,林昀儒,0,1,6,3,5,1,3,147
9,2,3,5,Vladimir Samsonov,11,2,1,3,3,1,3,147
9,3,3,5,林昀儒,11,1,6,3,3,1,3,147
9,4,3,5,Vladimir Samsonov,10,2,8,2,2,1,3,147
9,5,3,6,林昀儒,1,2,0,1,1,1,3,147
10,1,3,6,林昀儒,0,1,1,3,5,1,3,148
10,2,3,6,Vladimir Samsonov,11,1,2,3,2,1,3,148
10,3,3,6,林昀儒,11,1,5,3,3,1,3,148
10,4,3,6,Vladimir Samsonov,1,1,8,3,1,1,3,148
10,5,4,6,林昀儒,2,1,9,1,1,1,3,148
10,6,4,6,Vladimir Samsonov,0,0,0,0,0,1,3,148
11,1,4,6,Vladimir Samsonov,0,1,9,1,4,1,3,149
11,2,4,6,林昀儒,10,2,8,3,2,1,3,149
11,3,4,6,Vladimir Samsonov,3,1,9,1,3,1,3,149
11,4,4,7,林昀儒,13,2,0,2,1,1,3,149
12,1,4,7,Vladimir Samsonov,0,1,1,2,5,1,3,150
12,2,4,7,林昀儒,11,1,2,3,2,1,3,150
12,3,4,7,Vladimir Samsonov,11,1,4,3,2,1,3,150
12,4,4,8,林昀儒,1,1,0,1,1,1,3,150
13,1,4,8,林昀儒,0,1,4,2,2,1,3,151
13,2,4,8,Vladimir Samsonov,1,1,9,2,1,1,3,151
13,3,4,9,林昀儒,13,2,0,2,3,1,3,151
14,1,4,9,林昀儒,0,1,5,2,5,1,3,152
14,2,4,9,Vladimir Samsonov,11,1,5,3,3,1,3,152
14,3,4,9,林昀儒,1,1,9,2,1,1,3,152
14,4,4,9,Vladimir Samsonov,13,2,9,2,1,1,3,152
14,5,4,10,林昀儒,1,2,0,2,1,1,3,152
15,1,4,10,Vladimir Samsonov,0,1,2,3,5,1,3,153
15,2,4,10,林昀儒,11,1,2,3,2,1,3,153
15,3,4,10,Vladimir Samsonov,11,1,5,2,2,1,3,153
15,4,4,10,林昀儒,4,2,8,2,1,1,3,153
15,5,4,10,Vladimir Samsonov,6,2,8,2,1,1,3,153
15,6,4,11,林昀儒,2,2,0,1,1,1,3,153
16,1,0,0,Vladimir Samsonov,0,1,4,2,4,2,3,154
16,2,0,0,林昀儒,4,2,9,2,1,2,3,154
16,3,0,0,Vladimir Samsonov,6,2,8,2,1,2,3,154
16,4,0,0,林昀儒,6,2,9,1,1,2,3,154
16,5,1,0,Vladimir Samsonov,6,2,0,2,1,2,3,154
17,1,1,0,Vladimir Samsonov,0,1,6,2,5,2,3,155
17,2,1,0,林昀儒,10,2,9,2,2,2,3,155
17,3,1,0,Vladimir Samsonov,1,1,8,2,1,2,3,155
17,4,1,1,林昀儒,13,2,0,1,1,2,3,155
18,1,1,1,林昀儒,0,1,5,2,5,2,3,156
18,2,1,1,Vladimir Samsonov,11,2,4,3,2,2,3,156
18,3,1,1,林昀儒,1,1,9,2,1,2,3,156
18,4,1,1,Vladimir Samsonov,6,2,7,2,1,2,3,156
18,5,1,1,林昀儒,1,1,9,2,1,2,3,156
18,6,1,1,Vladimir Samsonov,6,2,7,2,1,2,3,156
18,7,1,1,林昀儒,1,1,7,1,1,2,3,156
18,8,2,1,Vladimir Samsonov,2,1,0,2,1,2,3,156
19,1,2,1,林昀儒,0,1,2,3,5,2,3,157
19,2,2,1,Vladimir Samsonov,11,1,2,3,2,2,3,157
19,3,2,1,林昀儒,11,1,2,3,2,2,3,157
19,4,2,1,Vladimir Samsonov,10,2,9,1,2,2,3,157
19,5,2,1,林昀儒,1,2,7,2,1,2,3,157
19,6,3,1,Vladimir Samsonov,2,1,0,2,1,2,3,157
20,1,3,1,Vladimir Samsonov,0,1,9,1,4,2,3,158
20,2,3,1,林昀儒,4,2,9,2,1,2,3,158
20,3,4,1,Vladimir Samsonov,6,2,0,2,1,2,3,158
21,1,4,1,Vladimir Samsonov,0,1,6,2,2,2,3,159
21,2,4,1,林昀儒,10,2,9,2,2,2,3,159
21,3,5,1,Vladimir Samsonov,1,2,0,2,1,2,3,159
22,1,5,1,林昀儒,0,1,5,2,5,2,3,160
22,2,6,1,Vladimir Samsonov,10,2,0,2,2,2,3,160
23,1,6,1,林昀儒,0,1,1,3,5,2,3,161
23,2,6,1,Vladimir Samsonov,11,1,2,3,2,2,3,161
23,3,6,1,林昀儒,11,2,5,3,2,2,3,161
23,4,6,1,Vladimir Samsonov,1,2,7,1,1,2,3,161
23,5,6,1,林昀儒,13,1,8,2,1,2,3,161
23,6,6,1,Vladimir Samsonov,1,2,8,1,1,2,3,161
23,7,6,1,林昀儒,2,2,8,2,1,2,3,161
23,8,7,1,Vladimir Samsonov,1,2,0,2,1,2,3,161
24,1,7,1,Vladimir Samsonov,0,1,5,2,5,2,3,162
24,2,7,1,林昀儒,4,2,8,2,1,2,3,162
24,3,7,1,Vladimir Samsonov,6,2,7,2,1,2,3,162
24,4,7,1,林昀儒,1,1,9,1,1,2,3,162
24,5,7,1,Vladimir Samsonov,13,2,8,2,3,2,3,162
24,6,7,1,林昀儒,1,1,9,2,1,2,3,162
24,7,7,1,Vladimir Samsonov,13,2,8,2,1,2,3,162
24,8,7,1,林昀儒,1,1,9,1,1,2,3,162
24,9,7,1,Vladimir Samsonov,13,2,8,2,1,2,3,162
24,10,7,2,林昀儒,1,1,0,1,1,2,3,162
25,1,7,2,Vladimir Samsonov,0,1,9,1,4,2,3,163
25,2,7,3,林昀儒,10,2,0,2,2,2,3,163
26,1,7,3,林昀儒,0,1,9,1,5,2,3,164
26,2,7,3,Vladimir Samsonov,10,2,7,2,2,2,3,164
26,3,7,3,林昀儒,1,1,8,2,1,2,3,164
26,4,7,3,Vladimir Samsonov,13,2,7,2,3,2,3,164
26,5,7,3,林昀儒,1,1,7,1,1,2,3,164
26,6,8,3,Vladimir Samsonov,0,0,0,0,0,2,3,164
27,1,8,3,林昀儒,0,1,5,2,5,2,3,165
27,2,8,3,Vladimir Samsonov,1,1,9,2,1,2,3,165
27,3,8,4,林昀儒,13,2,0,2,1,2,3,165
28,1,8,4,Vladimir Samsonov,0,1,4,2,4,2,3,166
28,2,8,4,林昀儒,1,1,9,1,1,2,3,166
28,3,8,4,Vladimir Samsonov,13,2,8,2,3,2,3,166
28,4,8,4,林昀儒,6,2,8,2,1,2,3,166
28,5,9,4,Vladimir Samsonov,1,1,0,2,1,2,3,166
29,1,9,4,Vladimir Samsonov,0,1,1,3,5,2,3,167
29,2,9,4,林昀儒,11,2,5,3,2,2,3,167
29,3,9,4,Vladimir Samsonov,6,2,9,2,1,2,3,167
29,4,9,4,林昀儒,13,2,8,3,1,2,3,167
29,5,9,4,Vladimir Samsonov,1,1,9,1,1,2,3,167
29,6,9,5,林昀儒,13,2,0,2,1,2,3,167
30,1,9,5,林昀儒,0,1,2,3,2,2,3,168
30,2,9,5,Vladimir Samsonov,11,1,2,3,2,2,3,168
30,3,9,5,林昀儒,11,2,5,3,2,2,3,168
30,4,10,5,Vladimir Samsonov,1,1,0,3,1,2,3,168
31,1,10,5,林昀儒,0,1,6,2,2,2,3,169
31,2,10,5,Vladimir Samsonov,1,1,9,2,1,2,3,169
31,3,10,5,林昀儒,13,2,9,2,1,2,3,169
31,4,10,5,Vladimir Samsonov,1,2,7,1,1,2,3,169
31,5,10,6,林昀儒,0,0,0,0,0,2,3,169
32,1,10,6,Vladimir Samsonov,0,1,4,2,4,2,3,170
32,2,10,6,林昀儒,11,1,5,3,3,2,3,170
32,3,10,6,Vladimir Samsonov,1,2,1,2,1,2,3,170
32,4,10,7,林昀儒,0,0,0,0,0,2,3,170
33,1,10,7,Vladimir Samsonov,0,1,9,2,2,2,3,171
33,2,10,7,林昀儒,4,2,7,1,1,2,3,171
33,3,10,7,Vladimir Samsonov,13,1,8,3,3,2,3,171
33,4,10,7,林昀儒,1,1,9,1,1,2,3,171
33,5,10,7,Vladimir Samsonov,13,2,7,3,1,2,3,171
33,6,10,7,林昀儒,1,1,9,1,1,2,3,171
33,7,10,7,Vladimir Samsonov,14,2,8,3,1,2,3,171
33,8,10,7,林昀儒,1,1,7,1,1,2,3,171
33,9,11,7,Vladimir Samsonov,13,1,0,3,1,2,3,171
34,1,0,0,林昀儒,0,1,9,1,5,3,3,172
34,2,0,0,Vladimir Samsonov,6,2,9,2,1,3,3,172
34,3,0,1,林昀儒,6,2,0,2,1,3,3,172
35,1,0,1,林昀儒,0,1,2,2,5,3,3,173
35,2,1,1,Vladimir Samsonov,11,2,0,2,3,3,3,173
36,1,1,1,Vladimir Samsonov,0,1,4,2,5,3,3,174
36,2,1,1,林昀儒,4,2,8,2,1,3,3,174
36,3,2,1,Vladimir Samsonov,6,2,0,2,1,3,3,174
37,1,2,1,Vladimir Samsonov,0,1,4,2,5,3,3,175
37,2,2,1,林昀儒,4,2,8,2,1,3,3,175
37,3,3,1,Vladimir Samsonov,6,2,0,2,1,3,3,175
38,1,3,1,林昀儒,0,1,5,2,5,3,3,176
38,2,3,1,Vladimir Samsonov,11,1,5,2,1,3,3,176
38,3,3,1,林昀儒,1,1,9,2,1,3,3,176
38,4,3,1,Vladimir Samsonov,6,2,9,2,1,3,3,176
38,5,3,2,林昀儒,1,2,0,2,1,3,3,176
39,1,3,2,林昀儒,0,1,2,3,5,3,3,177
39,2,3,2,Vladimir Samsonov,11,1,1,3,2,3,3,177
39,3,3,2,林昀儒,11,1,5,3,2,3,3,177
39,4,3,2,Vladimir Samsonov,11,2,2,3,2,3,3,177
39,5,3,3,林昀儒,4,2,0,1,1,3,3,177
40,1,3,3,Vladimir Samsonov,0,1,6,2,5,3,3,178
40,2,3,3,林昀儒,10,2,6,2,2,3,3,178
40,3,3,3,Vladimir Samsonov,1,2,9,2,1,3,3,178
40,4,3,4,林昀儒,2,2,0,1,1,3,3,178
41,1,3,4,Vladimir Samsonov,0,1,9,1,4,3,3,179
41,2,3,4,林昀儒,4,2,9,2,1,3,3,179
41,3,3,4,Vladimir Samsonov,6,2,7,1,1,3,3,179
41,4,3,5,林昀儒,13,1,0,3,3,3,3,179
42,1,3,5,林昀儒,0,1,5,2,3,3,3,180
42,2,3,5,Vladimir Samsonov,1,1,9,2,1,3,3,180
42,3,3,5,林昀儒,2,2,7,1,1,3,3,180
42,4,4,5,Vladimir Samsonov,13,2,0,3,3,3,3,180
43,1,4,5,林昀儒,0,1,2,3,2,3,3,181
43,2,4,5,Vladimir Samsonov,11,1,1,3,2,3,3,181
43,3,4,5,林昀儒,11,1,2,3,2,3,3,181
43,4,4,5,Vladimir Samsonov,11,1,2,3,2,3,3,181
43,5,4,6,林昀儒,4,2,0,2,1,3,3,181
44,1,4,6,Vladimir Samsonov,0,1,6,2,2,3,3,182
44,2,4,6,林昀儒,11,2,4,3,2,3,3,182
44,3,4,6,Vladimir Samsonov,1,1,9,2,1,3,3,182
44,4,4,7,林昀儒,6,2,0,1,1,3,3,182
45,1,4,7,Vladimir Samsonov,0,1,6,2,2,3,3,183
45,2,4,7,林昀儒,4,2,7,1,1,3,3,183
45,3,5,7,Vladimir Samsonov,0,0,0,0,0,3,3,183
46,1,5,7,林昀儒,0,1,2,2,5,3,3,184
46,2,5,7,Vladimir Samsonov,11,2,5,3,3,3,3,184
46,3,5,7,林昀儒,4,2,7,2,1,3,3,184
46,4,5,7,Vladimir Samsonov,13,1,8,3,3,3,3,184
46,5,5,7,林昀儒,1,1,7,1,1,3,3,184
46,6,6,7,Vladimir Samsonov,2,1,0,3,3,3,3,184
47,1,6,7,林昀儒,0,1,1,3,4,3,3,185
47,2,6,7,Vladimir Samsonov,7,1,9,1,1,3,3,185
47,3,6,8,林昀儒,2,1,0,2,1,3,3,185
48,1,6,8,Vladimir Samsonov,0,1,9,1,4,3,3,186
48,2,6,9,林昀儒,10,2,0,3,3,3,3,186
49,1,6,9,Vladimir Samsonov,0,1,1,3,5,3,3,187
49,2,6,10,林昀儒,11,1,0,3,2,3,3,187
50,1,6,10,林昀儒,0,1,2,3,3,3,3,188
50,2,7,10,Vladimir Samsonov,11,1,0,3,2,3,3,188
51,1,7,10,林昀儒,0,1,1,3,2,3,3,189
51,2,7,10,Vladimir Samsonov,10,1,9,1,3,3,3,189
51,3,7,10,林昀儒,2,1,9,2,1,3,3,189
51,4,7,10,Vladimir Samsonov,7,2,7,2,2,3,3,189
51,5,7,10,林昀儒,1,1,9,1,1,3,3,189
51,6,7,10,Vladimir Samsonov,13,2,8,3,1,3,3,189
51,7,7,10,林昀儒,13,2,5,3,3,3,3,189
51,8,7,10,Vladimir Samsonov,1,1,9,3,1,3,3,189
51,9,7,11,林昀儒,2,2,0,1,1,3,3,189
52,1,0,0,Vladimir Samsonov,0,1,4,2,5,4,3,190
52,2,0,0,林昀儒,1,1,9,2,1,4,3,190
52,3,1,0,Vladimir Samsonov,6,2,0,1,1,4,3,190
53,1,1,0,Vladimir Samsonov,0,1,2,3,5,4,3,191
53,2,1,0,林昀儒,11,1,2,3,2,4,3,191
53,3,1,0,Vladimir Samsonov,11,1,2,3,3,4,3,191
53,4,1,0,林昀儒,10,1,9,2,2,4,3,191
53,5,2,0,Vladimir Samsonov,1,1,0,3,1,4,3,191
54,1,2,0,林昀儒,0,1,2,3,5,4,3,192
54,2,2,0,Vladimir Samsonov,11,1,1,3,2,4,3,192
54,3,2,0,林昀儒,10,1,9,2,2,4,3,192
54,4,2,0,Vladimir Samsonov,1,2,7,2,1,4,3,192
54,5,2,0,林昀儒,2,1,9,1,1,4,3,192
54,6,3,0,Vladimir Samsonov,13,2,0,3,3,4,3,192
55,1,3,0,林昀儒,0,1,2,3,5,4,3,193
55,2,3,0,Vladimir Samsonov,10,1,8,1,2,4,3,193
55,3,3,1,林昀儒,1,1,0,2,1,4,3,193
56,1,3,1,Vladimir Samsonov,0,1,9,1,5,4,3,194
56,2,3,2,林昀儒,1,2,0,2,1,4,3,194
57,1,3,2,Vladimir Samsonov,0,1,9,1,4,4,3,195
57,2,3,3,林昀儒,1,2,0,2,1,4,3,195
58,1,3,3,林昀儒,0,1,2,3,5,4,3,196
58,2,4,3,Vladimir Samsonov,11,1,0,3,2,4,3,196
59,1,4,3,林昀儒,0,1,2,3,5,4,3,197
59,2,4,3,Vladimir Samsonov,11,2,4,2,2,4,3,197
59,3,4,3,林昀儒,1,1,9,1,1,4,3,197
59,4,4,3,Vladimir Samsonov,13,2,7,1,1,4,3,197
59,5,4,3,林昀儒,1,1,8,1,1,4,3,197
59,6,4,3,Vladimir Samsonov,6,1,8,3,3,4,3,197
59,7,4,4,林昀儒,1,1,0,1,1,4,3,197
60,1,4,4,Vladimir Samsonov,0,1,6,2,5,4,3,198
60,2,4,4,林昀儒,10,2,5,2,2,4,3,198
60,3,4,4,Vladimir Samsonov,1,1,9,2,1,4,3,198
60,4,4,5,林昀儒,13,2,0,2,1,4,3,198
61,1,4,5,Vladimir Samsonov,0,1,4,2,4,4,3,199
61,2,4,5,林昀儒,1,1,8,2,1,4,3,199
61,3,5,5,Vladimir Samsonov,6,2,0,2,1,4,3,199
62,1,5,5,林昀儒,0,1,5,2,4,4,3,200
62,2,6,5,Vladimir Samsonov,10,1,0,2,2,4,3,200
63,1,6,5,林昀儒,0,1,2,3,5,4,3,201
63,2,6,5,Vladimir Samsonov,11,2,4,3,2,4,3,201
63,3,6,6,林昀儒,1,1,0,1,1,4,3,201
64,1,6,6,Vladimir Samsonov,0,1,4,2,4,4,3,202
64,2,6,6,林昀儒,1,1,9,1,1,4,3,202
64,3,6,6,Vladimir Samsonov,13,2,7,1,1,4,3,202
64,4,6,6,林昀儒,1,1,8,2,1,4,3,202
64,5,6,6,Vladimir Samsonov,2,1,7,2,1,4,3,202
64,6,7,6,林昀儒,13,1,9,2,1,4,3,202
64,7,7,6,Vladimir Samsonov,0,0,0,0,0,4,3,202
65,1,7,6,Vladimir Samsonov,0,1,9,1,5,4,3,203
65,2,7,6,林昀儒,4,2,7,2,1,4,3,203
65,3,7,6,Vladimir Samsonov,13,1,9,3,3,4,3,203
65,4,7,6,林昀儒,1,1,7,1,1,4,3,203
65,5,8,6,Vladimir Samsonov,13,1,0,2,1,4,3,203
65,5,8,8,林昀儒,13,1,0,2,1,4,3,203
66,1,8,6,林昀儒,0,1,3,3,5,4,3,204
66,2,8,6,Vladimir Samsonov,11,1,1,3,2,4,3,204
66,3,8,6,林昀儒,11,1,6,3,2,4,3,204
66,4,8,6,Vladimir Samsonov,1,2,7,1,1,4,3,204
66,5,8,7,林昀儒,13,1,0,2,1,4,3,204
67,1,8,7,林昀儒,0,1,5,2,4,4,3,205
